row_index,true_abusive,prob_abusive,pred_abusive,true_Race,prob_Race,pred_Race,true_Religion,prob_Religion,pred_Religion,true_Gender,prob_Gender,pred_Gender,true_Sexual_Orientation,prob_Sexual_Orientation,pred_Sexual_Orientation,true_Miscellaneous,prob_Miscellaneous,pred_Miscellaneous
1065,1,0.4785976529907123,1,0,0.36471393414603503,0,1,0.41215325806227665,0,1,0.4181463896507619,0,1,0.5714886400165182,1,1,0.43519671998007087,0
1066,0,0.5094367862804974,1,0,0.3535453754941577,0,0,0.5635434264943487,1,0,0.37254840754516766,0,0,0.39280547624390133,0,0,0.43740895138134117,0
1067,1,0.45624609621013423,0,0,0.4112313748149156,0,0,0.26639526987697365,0,0,0.5194305192974545,1,0,0.395862125364455,0,0,0.34110815527779115,0
1068,1,0.5073010165875415,1,1,0.6215487175730516,1,0,0.3319642132886954,0,1,0.48249988826962753,1,0,0.3155999885405486,0,0,0.3184350153630874,0
1069,1,0.5927118697236372,1,1,0.672635813875629,1,0,0.30349391323956154,0,0,0.25092919112845247,0,0,0.32440135556125416,0,0,0.3401821034075945,0
1070,1,0.41403270714880275,0,1,0.6170792834931234,1,0,0.3311031214676913,0,0,0.40971725352359045,0,0,0.3317574908017397,0,0,0.38289576337267917,0
1071,1,0.5052949829513769,1,1,0.6000585023403832,1,1,0.4265303402213478,0,0,0.434045011449533,0,0,0.3947688005073496,0,1,0.4270274901704104,0
1072,0,0.3461522013942819,0,0,0.2774978278722562,0,0,0.41400114216480893,0,0,0.36461681461717366,0,0,0.20039840958108154,0,0,0.5697809956790021,1
1073,1,0.5761906606158053,1,1,0.6066960951986916,1,0,0.30773959564548736,0,0,0.43323812044632526,0,0,0.3971515096572019,0,0,0.4067098048589145,0
1074,1,0.555173138948328,1,0,0.44428148187988536,0,1,0.6570848437007375,1,0,0.45960837691521395,0,0,0.3147138089483923,0,0,0.4644416541959134,0
1075,1,0.5538673804729276,1,1,0.716342032045488,1,0,0.28892996773021595,0,0,0.39821669057670944,0,0,0.38270371341096543,0,0,0.42776578632090057,0
1076,0,0.41396870006117187,0,0,0.4635150150160979,0,0,0.49510978852579435,1,0,0.388818840749662,0,0,0.30631090558325136,0,0,0.47235725388558386,0
1077,1,0.47675369656709715,1,0,0.4188217507088164,0,1,0.48495045063076814,1,0,0.4303508774504634,0,0,0.4166985057079344,0,0,0.43285519686042345,0
1078,0,0.47662484179180836,1,0,0.4611071760035929,0,0,0.4104311936573071,0,0,0.44391577743118243,0,0,0.37450094292698155,0,0,0.47459002079562157,0
1079,0,0.43207573107243796,0,0,0.5096675263232089,1,0,0.3725965281091771,0,0,0.42977154661396133,0,0,0.28157876943961907,0,0,0.38841508990912915,0
1080,0,0.48963512928436004,1,0,0.4053852521736937,0,0,0.6133165941204598,1,0,0.41249852741534976,0,0,0.323202828526913,0,0,0.46826127880595814,0
1081,1,0.4295276458997101,0,1,0.35646505762195135,0,1,0.5600769784186739,1,0,0.39796047959794595,0,0,0.23117581410036625,0,0,0.4071908229307134,0
1082,1,0.6320552719794954,1,0,0.35808483005194053,0,0,0.35093995539145983,0,0,0.44179374254443354,0,1,0.669698734472174,1,0,0.4303263104280702,0
1083,1,0.5318517236952522,1,1,0.5274313673610092,1,1,0.5835586968683673,1,0,0.4194895316566346,0,0,0.3265152335677037,0,0,0.4994973015749459,1
1084,1,0.6059702344561693,1,0,0.38527374199172165,0,0,0.4760699307216392,0,1,0.4698879584109143,0,1,0.7365155032757558,1,0,0.3367913351331031,0
1085,0,0.42679034019722756,0,0,0.3578496131745243,0,0,0.33776110486008154,0,0,0.3871212247997429,0,0,0.2540802204767712,0,0,0.6520767452396367,1
1086,1,0.5765177641840094,1,1,0.6808669512335911,1,0,0.37191916182023077,0,0,0.6465365228603414,1,0,0.3091273688399904,0,0,0.4007444484942069,0
1087,0,0.41734224676842624,0,0,0.49798748178320645,1,0,0.3371113447861925,0,0,0.4204086993937471,0,0,0.2912147641382085,0,0,0.3820107426662926,0
1088,1,0.8165038771851103,1,1,0.6888920647200864,1,1,0.5444354641562338,1,0,0.4645872119462183,0,0,0.46480462382070703,0,1,0.39425091441079263,0
1089,1,0.635961890035721,1,0,0.31006341900717777,0,0,0.31076071647093734,0,0,0.4344895310786356,0,0,0.39965790823511455,0,1,0.6029821952917519,1
1090,1,0.6369566090745005,1,0,0.43384438594972435,0,1,0.6165435097406535,1,0,0.4394142851354648,0,0,0.4495968263889895,0,0,0.4331598067932199,0
1091,1,0.6841221296772474,1,0,0.5774132917056534,1,0,0.33026529943128047,0,0,0.2840659801257141,0,1,0.6118203316687851,1,1,0.44970821294015323,0
1092,1,0.5043826892157616,1,0,0.42845587912192884,0,1,0.49539319239551927,1,0,0.4369461895753678,0,0,0.3879342226881254,0,0,0.4563452350626284,0
1093,1,0.5266392198845503,1,1,0.6574515668299382,1,0,0.447308222004976,0,0,0.4352574272027689,0,0,0.39438651172836076,0,0,0.45792197995033523,0
1094,0,0.4685093495366517,0,0,0.5905886365077049,1,0,0.4842831444821473,1,0,0.3886332998192966,0,0,0.33430460980544974,0,0,0.40349727010195185,0
1095,0,0.44921663692755626,0,0,0.41352852510541305,0,0,0.41325464149269897,0,0,0.592530259298153,1,0,0.39729290661202726,0,0,0.4553110348685403,0
1096,0,0.42131557119343405,0,0,0.3517253521208025,0,0,0.40327458758093016,0,0,0.39270613571309243,0,0,0.22686061902423874,0,1,0.6702525808282185,1
1097,1,0.5100071013573249,1,1,0.7690820492272477,1,1,0.5696566883613475,1,0,0.31923090764872947,0,0,0.19373353222976336,0,1,0.2381820193742738,0
1098,1,0.49128594982370244,1,0,0.5129238060095443,1,0,0.30930494506646083,0,0,0.4297969068728723,0,0,0.27283762417961177,0,1,0.5606794438315823,1
1099,1,0.5189963134955734,1,0,0.3669318328866582,0,0,0.3179289118531519,0,1,0.6152632470587591,1,0,0.35125115959541164,0,0,0.39174105232593814,0
1100,1,0.6703363624892694,1,1,0.6488326893753672,1,1,0.441434467041173,0,1,0.48029110828126703,1,0,0.33357974085965963,0,1,0.36606153118144397,0
1101,0,0.4722460343622095,1,0,0.4209251880263468,0,0,0.4086653807797318,0,0,0.44432656019242206,0,0,0.41268932372944456,0,0,0.41864371087244495,0
1102,1,0.48174213665586,1,1,0.39666512974442913,0,0,0.3415162630807606,0,0,0.4232728640944613,0,1,0.6808681910479935,1,0,0.39026730648677865,0
1103,1,0.4568898745844043,0,0,0.40590549382400226,0,0,0.4124288926809893,0,1,0.5361089179264095,1,0,0.3736824680944927,0,0,0.44457292914077223,0
1104,1,0.479046766662911,1,0,0.41865028621495415,0,0,0.4279505560681505,0,0,0.5318375835017574,1,0,0.39350380075837255,0,0,0.43940765291679407,0
1105,1,0.7774366679282602,1,1,0.8418666910358699,1,0,0.4589366403552352,0,0,0.45147890892055004,0,0,0.31427065735107973,0,0,0.4837603989393001,0
1106,1,0.5353326788067857,1,1,0.455982503814216,0,0,0.408195920319089,0,0,0.4173063506665455,0,0,0.3700462479867239,0,1,0.42231771562456355,0
1107,1,0.727897298191899,1,1,0.8065241262747418,1,0,0.42341935613999804,0,1,0.43924509763800884,0,0,0.24098111221192267,0,0,0.39007086896009713,0
1108,0,0.48850164292907405,1,1,0.430597805468845,0,1,0.5959808173131228,1,0,0.38859256365019146,0,0,0.3941269306049992,0,0,0.41868963634080814,0
1109,1,0.4826395373741241,1,0,0.3665294328736015,0,0,0.3652748579329813,0,1,0.5337669736729778,1,1,0.582287738819491,1,0,0.4018746229723022,0
1110,1,0.3850199991160156,0,0,0.27717814994890777,0,0,0.16702827446059312,0,0,0.33584404416493663,0,0,0.18882131646528752,0,1,0.8330925275230262,1
1111,1,0.6034987164476139,1,0,0.36126070144890426,0,0,0.33414085540633925,0,0,0.4310074760393772,0,0,0.42906950767949903,0,0,0.4975887165208143,1
1112,1,0.7887026535477046,1,1,0.8479205134236228,1,1,0.5444957160635392,1,0,0.3268216354348869,0,0,0.3706594658717642,0,0,0.3486039045895455,0
1113,1,0.42045787308027727,0,0,0.5753850895974951,1,0,0.3245901987922209,0,0,0.26523850208991523,0,0,0.22539363660067607,0,0,0.33989276742960006,0
1114,1,0.5711157302265666,1,0,0.4238990383133028,0,0,0.3695937472507293,0,1,0.43989147822585817,0,0,0.4039232425360791,0,1,0.5864138293562574,1
1115,0,0.5572150593784037,1,0,0.41821291283510614,0,0,0.39479404253539396,0,0,0.41966921022327275,0,0,0.3629809506498886,0,0,0.5595336364715077,1
1116,1,0.6645343229626188,1,0,0.3206505594657726,0,1,0.6493379259168243,1,0,0.348535646671979,0,0,0.3868326523901303,0,0,0.35512510652963925,0
1117,1,0.4763752896588521,1,0,0.44339375916051704,0,1,0.6093981854901307,1,0,0.4580582785678507,0,0,0.3187515462360666,0,0,0.4425030006471695,0
1118,0,0.3890272312325909,0,0,0.5000249747174985,1,0,0.3673808471509377,0,0,0.3449310748308846,0,0,0.2743507160568873,0,0,0.4440159512284689,0
1119,0,0.34599081325229186,0,0,0.444699458696955,0,0,0.34271583288800633,0,0,0.42274502560246613,0,0,0.2961272359197278,0,0,0.34802522815253334,0
1120,0,0.38688243342562956,0,0,0.4987066327141462,1,0,0.3576671639333125,0,0,0.4157929796881638,0,0,0.3060480695051682,0,0,0.3952503709998041,0
1121,1,0.4665404030818591,0,1,0.5755088654217999,1,0,0.43604478036545175,0,0,0.3883804581651267,0,0,0.32233461351492687,0,0,0.4141142941097369,0
1122,0,0.39533571969568443,0,1,0.56121399923765,1,0,0.29096273918036875,0,0,0.44944250671323566,0,0,0.2602769159792691,0,0,0.2945612005730769,0
1123,0,0.3522554727433683,0,0,0.22794347296767517,0,0,0.26316838539430715,0,0,0.35640465978001956,0,0,0.3452704330464785,0,0,0.36610962964089616,0
1124,0,0.3945407674388223,0,0,0.45182464307594017,0,0,0.263962231598136,0,0,0.5168296146066357,1,0,0.28060147974422045,0,0,0.3457697231128886,0
1125,1,0.44028678453695136,0,1,0.5535928950581795,1,0,0.36996691791638014,0,0,0.3610686622537748,0,0,0.2726655964575356,0,0,0.357710411072777,0
1126,0,0.41006535773532443,0,0,0.4326399030631152,0,0,0.3866700596475638,0,0,0.424713170231417,0,0,0.3805091188775523,0,0,0.43661273609926143,0
1127,1,0.6043277533180273,1,0,0.5040548994026478,1,0,0.4242346189318675,0,0,0.3645207406310942,0,0,0.29946551857722814,0,1,0.5717282312704568,1
1128,0,0.41457444428034457,0,0,0.3599688816300027,0,0,0.3320207240975405,0,0,0.32800551466111166,0,0,0.272083009129881,0,1,0.6740301410050497,1
1129,1,0.48209131528652605,1,1,0.4559963017041869,0,0,0.23626362223957054,0,0,0.4626887280198426,0,0,0.4241669243612562,0,1,0.2878606165698662,0
1130,1,0.507952337195328,1,1,0.5856231103665759,1,0,0.4211747241066244,0,1,0.5085406125466778,1,0,0.33953757631189657,0,0,0.5204911405757359,1
1131,0,0.6253390675677791,1,0,0.3069215975761013,0,0,0.2750932202285166,0,0,0.45198109844157613,0,0,0.3550009439031644,0,0,0.6114986636156658,1
1132,0,0.4002666524738449,0,0,0.38157821365403305,0,0,0.3954341490215092,0,0,0.43548219408092625,0,0,0.39754104759205394,0,0,0.4362046974331045,0
1133,0,0.5274980402216021,1,0,0.3916480175431543,0,1,0.5219093294498162,1,1,0.6172553599695639,1,0,0.2771874314695026,0,0,0.4002281108761825,0
1134,1,0.8116127123408307,1,1,0.7817389217561358,1,1,0.5900002852704543,1,0,0.4134238270177213,0,0,0.2199837690499477,0,0,0.3520553211150114,0
1135,1,0.7524423441875906,1,1,0.6376165255819984,1,0,0.4291119136133225,0,1,0.6298995643157982,1,1,0.6534891199072832,1,0,0.44865116751392753,0
1136,1,0.46453335433208515,0,0,0.3656253529002341,0,0,0.35608174162770445,0,0,0.5165335941062051,1,1,0.5955891465453563,1,0,0.3609926929660761,0
1137,1,0.6439251404096291,1,1,0.7075721662605221,1,0,0.40256131382104854,0,0,0.4964952411100903,1,0,0.3750479365335308,0,0,0.44144495494653835,0
1138,0,0.46557720092571486,0,0,0.3880696460437373,0,0,0.4026151208608541,0,0,0.540817950831268,1,0,0.3715481690105962,0,0,0.42333260103254045,0
1139,1,0.4554668188277257,0,0,0.6387184530521163,1,0,0.35546450443959987,0,0,0.353142030002325,0,0,0.2908317093714819,0,0,0.38725598432290764,0
1140,0,0.4747751233915941,1,0,0.4803249236880803,0,0,0.2739564233970429,0,0,0.45344191430057706,0,0,0.3077498384174544,0,0,0.4023819189173691,0
1141,1,0.6940006552726316,1,0,0.3577010574365822,0,0,0.353917885483965,0,0,0.437177918811789,0,1,0.8326971784424889,1,0,0.4210356005212316,0
1142,1,0.62652129759256,1,1,0.6424675201007873,1,0,0.3241562733010903,0,0,0.5683349888121532,1,0,0.39962343572251635,0,0,0.38993594812607335,0
1143,1,0.4561235409076506,0,0,0.37842872831444785,0,0,0.487573008990966,1,0,0.41394143391278404,0,1,0.5332995149613926,1,0,0.5358153268041883,1
1144,1,0.6505774008848868,1,0,0.4311740549574983,0,1,0.7503189411428914,1,1,0.3395030838022318,0,0,0.35161547311664226,0,1,0.5954256113824062,1
1145,1,0.3988838012990699,0,0,0.48132126615058185,0,1,0.5744145467757269,1,0,0.4249162462586931,0,0,0.23772129818814736,0,1,0.5508035588228167,1
1146,1,0.39544161201255673,0,1,0.6485223009409791,1,0,0.3563636233109183,0,0,0.3390085660640842,0,0,0.3026850125643298,0,0,0.3319610606372064,0
1147,0,0.471358480603258,1,0,0.3977265163704769,0,0,0.4227146691528156,0,0,0.42044139932540947,0,0,0.39193831436576015,0,0,0.4328210582476423,0
1148,1,0.4282709981780295,0,0,0.33443567006861613,0,0,0.3628402463046973,0,0,0.4560468465626786,0,0,0.24913433378174998,0,0,0.4056413380335246,0
1149,1,0.4713624226004607,1,0,0.297162669505198,0,0,0.28682240766649175,0,0,0.36877487889856836,0,1,0.6157746189005826,1,0,0.37461971677831357,0
1150,0,0.3772686712870789,0,0,0.3274592931571118,0,0,0.3853064540233302,0,0,0.34156002686400055,0,0,0.373877178022995,0,0,0.4635614700598882,0
1151,1,0.527173890957876,1,0,0.400539308277633,0,1,0.5998339912292018,1,0,0.4290438946597074,0,0,0.4142869464468485,0,0,0.406780969214524,0
1152,0,0.32912175810547584,0,0,0.38403209590618104,0,0,0.3545956767039068,0,0,0.3927936784914504,0,0,0.3489623191388095,0,0,0.2951193338861782,0
1153,0,0.47552745357533976,1,0,0.3441824586937004,0,0,0.290002090234733,0,0,0.3813724987113267,0,0,0.6177366483344015,1,0,0.40256698091246235,0
1154,1,0.481183341627276,1,0,0.33335395887121066,0,0,0.32942085729141446,0,0,0.5275572703541133,1,1,0.5678904250426818,1,0,0.4170397214661745,0
1155,1,0.4497980820815225,0,1,0.5272472981326228,1,1,0.5361126737192287,1,1,0.5607071678875238,1,0,0.32944950175639326,0,0,0.38342288191754037,0
1156,1,0.5002367218277116,1,1,0.5158898044018586,1,0,0.2752967602213245,0,0,0.43897552768152787,0,0,0.32659370200641136,0,0,0.36374610898600385,0
1157,1,0.49484142360801164,1,0,0.39407758547087723,0,0,0.30860404847487416,0,0,0.5993429352922959,1,0,0.38115582134697895,0,1,0.3994719100699417,0
1158,0,0.4088471727868773,0,0,0.359906322038807,0,0,0.30594024198624603,0,0,0.3992331252631933,0,0,0.3844244515637093,0,0,0.3802987026220077,0
1159,1,0.7032014084336069,1,0,0.3320796162556357,0,1,0.6544013204286172,1,0,0.34349751955121727,0,0,0.4397021004263359,0,0,0.36613238257184705,0
1160,0,0.39176708550771766,0,0,0.3353461075862074,0,0,0.31587365274184825,0,0,0.4027846686254304,0,0,0.246492934158111,0,0,0.6983166761181463,1
1161,0,0.5009822039072712,1,0,0.4245265148430658,0,0,0.3195492073910815,0,0,0.5005581819318085,1,0,0.6420528720408365,1,0,0.42840547558026154,0
1162,0,0.4794607016083375,1,1,0.6154308851142102,1,0,0.48203159230775766,1,0,0.42639925541322293,0,0,0.2865084503239988,0,0,0.43087450884266987,0
1163,0,0.3004394898990033,0,0,0.45319301676826423,0,0,0.27018612494920075,0,0,0.2863321735375794,0,0,0.21456424032329693,0,0,0.29118843097446956,0
1164,1,0.37423712410541954,0,0,0.33796967138654344,0,0,0.46807083054685666,0,0,0.3376471096215164,0,0,0.21318050089793278,0,1,0.5074561755087414,1
1165,0,0.5676606942417882,1,0,0.4799547955281868,0,0,0.40378950293566107,0,0,0.5706611305121451,1,0,0.4053951140388884,0,0,0.45777860982113594,0
1166,1,0.48971691477929363,1,0,0.45020699133560355,0,0,0.3615628728139718,0,0,0.6091961474188403,1,0,0.38116194253363533,0,0,0.3800060286141522,0
1167,0,0.4738361655375487,1,0,0.35337790439449607,0,0,0.3818536064382404,0,0,0.6361818957731289,1,0,0.665719338507762,1,0,0.37264057622961,0
1168,1,0.6145466207324827,1,0,0.3307543964775998,0,0,0.36741292396138286,0,0,0.46173823145971266,0,1,0.6626688649629495,1,0,0.4509277864344761,0
1169,0,0.4776765077885351,1,0,0.5284424533993078,1,0,0.274027721030068,0,0,0.42803217211627803,0,0,0.2579944016821183,0,1,0.44805315210886076,0
1170,0,0.39437314138108726,0,0,0.20848240812171126,0,0,0.3145326364848253,0,0,0.2591443789691344,0,0,0.0953795606108038,0,0,0.7362594851491322,1
1171,0,0.37817337053429434,0,0,0.44273302401893133,0,0,0.25907580478532,0,0,0.440684375028226,0,0,0.3837179381805049,0,0,0.3493112266560677,0
1172,0,0.4791256995169607,1,0,0.42736969371821676,0,1,0.6401992173094793,1,0,0.4301020426919919,0,0,0.31188458905258837,0,0,0.4469123626890758,0
1173,1,0.46829694562058605,0,1,0.4427043335818895,0,0,0.37347161293218456,0,0,0.4222277053531794,0,0,0.4022527898402327,0,0,0.4572892683045179,0
1174,0,0.4710408119202215,1,0,0.4311039795327587,0,0,0.4266609909712651,0,0,0.43548219408092625,0,0,0.39754104759205394,0,0,0.451677313359725,0
1175,1,0.49829782375569487,1,1,0.4025736360877879,0,0,0.345380553938399,0,1,0.5452103216134654,1,0,0.3763288108522643,0,0,0.4060564808289483,0
1176,1,0.6842647419002134,1,1,0.7782821643168253,1,1,0.6468409005085122,1,0,0.44007562694221153,0,0,0.25614993595839286,0,0,0.409755988027398,0
1177,0,0.4079733885106801,0,0,0.5076764430908007,1,0,0.3341332735117742,0,0,0.39365337054895955,0,0,0.22435849082338674,0,0,0.5614425084210092,1
1178,1,0.5071836877332875,1,1,0.4836874828037902,0,0,0.39660706898967846,0,0,0.4417897844410772,0,0,0.4258155895131494,0,1,0.4115848070976224,0
1179,1,0.4233444014534309,0,0,0.3733067643825128,0,0,0.37325708725558376,0,1,0.43864890875182694,0,0,0.27215046664286335,0,0,0.4491442719862319,0
1180,1,0.4732614993711537,1,0,0.4188217507088164,0,1,0.42039803242800394,0,0,0.4468121715241353,0,0,0.4128313438146399,0,0,0.4383628596546941,0
1181,0,0.4710408119202215,1,0,0.4228599913876028,0,0,0.4128184735126445,0,0,0.43548219408092625,0,0,0.39754104759205394,0,0,0.451677313359725,0
1182,1,0.646940866031421,1,0,0.32945988616309274,0,1,0.5848187874722213,1,0,0.37489432831427727,0,0,0.3970948525662616,0,0,0.31531663716426733,0
1183,1,0.589046747340192,1,1,0.6109675927931739,1,0,0.3166258623173761,0,0,0.42385264319511307,0,0,0.3855472480309982,0,1,0.4021461672940489,0
1184,0,0.4785878092765985,1,0,0.4140491007765044,0,0,0.4041882776108477,0,0,0.4281359960196498,0,0,0.3537754375347778,0,0,0.43382671509987714,0
1185,0,0.46102444739095816,0,0,0.355695422126945,0,0,0.3383008434353684,0,0,0.40364053541412287,0,0,0.21959507065139613,0,1,0.744039872529302,1
1186,1,0.6827766820500853,1,1,0.7430212477688446,1,0,0.23872054815106725,0,0,0.5270321002975951,1,0,0.2696726327611298,0,0,0.2424888221566812,0
1187,1,0.5760897473001518,1,1,0.5535713068315636,1,1,0.759263391873939,1,0,0.3925696867482009,0,0,0.21458703993774123,0,0,0.2678011988873682,0
1188,1,0.588290317318334,1,0,0.39983965472134014,0,1,0.3613832735084015,0,1,0.671262512236231,1,0,0.3943049713129862,0,0,0.41656757929519017,0
1189,1,0.6529570986282229,1,1,0.4272579498998873,0,1,0.6377178560005431,1,0,0.4373336809591945,0,0,0.33714059164429805,0,0,0.5172740579595315,1
1190,1,0.5296673101998401,1,1,0.5098614540303372,1,0,0.4116980497753387,0,0,0.430173410978149,0,0,0.37403221940697046,0,0,0.4157837566824165,0
1191,0,0.4488157086487156,0,0,0.4464744768740839,0,0,0.31629492212343036,0,0,0.4313610646012816,0,0,0.4077135710190455,0,0,0.32153299972498045,0
1192,1,0.6082130389946125,1,1,0.6020743705066984,1,0,0.39417808199468407,0,0,0.3912579208027372,0,0,0.3894666620689619,0,0,0.43448629636151426,0
1193,1,0.47208347342036205,1,0,0.5133231188550383,1,0,0.26670374581659473,0,0,0.46171929495359937,0,0,0.2825247947209316,0,0,0.4496278012301852,0
1194,0,0.4793279308671232,1,0,0.40359377949360253,0,1,0.5351550232806207,1,0,0.4499622559188528,0,0,0.41186323179927586,0,0,0.4540990374436651,0
1195,0,0.44284627855630543,0,0,0.3359208470964486,0,0,0.27717159163338284,0,0,0.5568298366045049,1,0,0.34633348665290087,0,0,0.3638509494943693,0
1196,1,0.6821513853192498,1,1,0.729357130246197,1,0,0.30811277438776224,0,0,0.4749700420993573,0,0,0.3538474839695979,0,0,0.3952074113677426,0
1197,1,0.8095853650151678,1,1,0.8926245249176855,1,1,0.5948388542798678,1,0,0.3761260003831544,0,0,0.2428417377137129,0,0,0.365713445504072,0
1198,0,0.4758172011100027,1,0,0.4465143177557976,0,1,0.6454125897098845,1,0,0.41825900198740984,0,0,0.33678108178827776,0,0,0.4534488850608586,0
1199,0,0.6430515519186877,1,0,0.6772467448613759,1,0,0.2730483571531342,0,0,0.4007795384745752,0,0,0.3694212711590024,0,0,0.3113106523013228,0
1200,0,0.4058735793028729,0,0,0.4415638375995878,0,0,0.3225155933966384,0,0,0.46266273392521895,0,0,0.3679660772152042,0,0,0.3747785336127678,0
1201,1,0.67520325993621,1,1,0.7364881505609964,1,0,0.3031329293715766,0,0,0.4035866320713311,0,0,0.2847791719897408,0,0,0.32013933995392635,0
1202,0,0.33171262347360847,0,0,0.3006040036372407,0,0,0.41244569013510457,0,0,0.3422224186447673,0,0,0.1951667538041755,0,1,0.6126018191426119,1
1203,1,0.4301089124229439,0,0,0.4052295447733006,0,1,0.45426798295056553,0,0,0.3807809834462361,0,0,0.41630464761639874,0,0,0.45057987809563826,0
1204,1,0.4624924150112995,0,1,0.4719432006087829,0,0,0.27690691896295083,0,0,0.4459665937414314,0,0,0.19694784885471148,0,1,0.6665527063189935,1
1205,1,0.702767968357551,1,1,0.6756360623901688,1,0,0.2889403846194266,0,0,0.3893433983799123,0,0,0.3785930418092505,0,0,0.3977458543239926,0
1206,1,0.4247398453406779,0,1,0.5926649193433479,1,0,0.22560853674396178,0,0,0.35825542264299304,0,0,0.20193871433639923,0,0,0.4113820862913141,0
1207,0,0.48572074684378624,1,0,0.42924412378025145,0,0,0.5756305081955969,1,0,0.4438640749208868,0,0,0.2920397361258225,0,0,0.4411587957450766,0
1208,0,0.4119062762955481,0,0,0.49989111542014175,1,0,0.3267077103599649,0,0,0.42117314479582907,0,0,0.3251638626971004,0,0,0.3970188975516242,0
1209,0,0.4530540967933397,0,0,0.33076974227329825,0,0,0.23988446838861974,0,0,0.35097917578113796,0,0,0.26504202347163114,0,0,0.7145730403842653,1
1210,0,0.4716985078122755,1,0,0.4034828736206712,0,0,0.39802202655745494,0,1,0.5597050112646328,1,0,0.4179215804965683,0,0,0.4448182817677997,0
1211,1,0.4725588503967872,1,0,0.40360006881047134,0,0,0.4615523933211895,0,0,0.4590750148224702,0,0,0.363368043624548,0,0,0.5033489496729332,1
1212,1,0.6544669932914212,1,1,0.5853264344761592,1,1,0.6510265826891236,1,1,0.3497224515675744,0,0,0.35091632957027424,0,0,0.49823634106430587,1
1213,1,0.559824615414951,1,1,0.42897617780172176,0,1,0.6902043189439082,1,1,0.32558572575402717,0,0,0.21058861952785485,0,1,0.5954959598960265,1
1214,1,0.5943250257423034,1,0,0.3939071403001794,0,1,0.6733135669373101,1,0,0.3996428073522474,0,0,0.35384102250896093,0,0,0.40440604250088147,0
1215,1,0.651872728104816,1,1,0.7217155377197458,1,0,0.3048918072406235,0,0,0.41606280229807546,0,0,0.2450239265359635,0,0,0.4418533077152539,0
1216,1,0.6258655725436497,1,1,0.6246809560609486,1,0,0.36828838883711645,0,0,0.44319360443848715,0,0,0.3184582994089662,0,0,0.3952299909091078,0
1217,0,0.4429542231569043,0,0,0.3749950817314573,0,0,0.38278819133475656,0,0,0.4390431381499652,0,0,0.3863469081523285,0,0,0.41468325056010374,0
1218,1,0.738139897166351,1,1,0.5060698421820068,1,1,0.5142522701093748,1,1,0.6244909700650167,1,1,0.573769129709293,1,0,0.43470384503028503,0
1219,1,0.44781245654919727,0,1,0.4754989425385583,0,0,0.2283372585498603,0,0,0.43833082611094704,0,0,0.284909817647942,0,0,0.41843230805383375,0
1220,1,0.5395903164854244,1,1,0.6435187378476075,1,0,0.3095822683996432,0,0,0.3755041831969886,0,0,0.2773302274401518,0,0,0.42938270983258686,0
1221,1,0.700097243786407,1,1,0.7376483616777356,1,0,0.2781527746127214,0,0,0.43013424863369915,0,0,0.3577968654821118,0,0,0.3337935262357234,0
1222,1,0.4390696444814542,0,0,0.3325205022049152,0,0,0.402055422680201,0,1,0.6989516064272571,1,0,0.33133203062320266,0,0,0.4072148477690158,0
1223,1,0.7227946046812164,1,1,0.7361339649929243,1,1,0.4954549093016792,1,0,0.26919780265388304,0,0,0.27205958999389984,0,0,0.35762704171950704,0
1224,1,0.6092890119111561,1,1,0.6625826376813001,1,0,0.34148652474333946,0,0,0.43699286562462786,0,0,0.3640456392281996,0,0,0.4008886946293104,0
1225,1,0.4727725630841816,1,0,0.43286204507563225,0,1,0.5267577031157361,1,0,0.4540343331221768,0,0,0.3622963720197794,0,0,0.38248657730773317,0
1226,1,0.6900025613176803,1,1,0.8530416912777761,1,1,0.5355364073309586,1,0,0.4182331745975739,0,0,0.23789693577314466,0,0,0.3493936040362709,0
1227,1,0.4998681335314929,1,1,0.5062906206486845,1,1,0.48758526759267773,1,0,0.40610481654554614,0,0,0.2343950812479649,0,0,0.45592905054257576,0
1228,1,0.7256169151920517,1,0,0.33287524733478063,0,1,0.7253759345635902,1,0,0.3439225966277254,0,0,0.44066884792422656,0,0,0.36566151615575093,0
1229,1,0.7331785471369832,1,0,0.3071495898707111,0,1,0.6889977875420468,1,0,0.348806721115895,0,0,0.4324128897953076,0,0,0.33350885582041245,0
1230,1,0.8183875269395268,1,1,0.8503662225345683,1,1,0.6127497994022627,1,0,0.3932029002944144,0,0,0.24298002874257757,0,0,0.4564647953985644,0
1231,0,0.6186158563530036,1,0,0.7615192891402092,1,0,0.234756523877811,0,0,0.3415808855414144,0,0,0.31736622508124734,0,0,0.4065856089698613,0
1232,1,0.654685755955394,1,1,0.6394233108594386,1,0,0.35402077126138315,0,0,0.3950157610062653,0,0,0.3761366589743578,0,0,0.3746220059077348,0
1233,1,0.5313014817008381,1,1,0.7247119032334202,1,0,0.3700495982009014,0,0,0.45419928026981315,0,0,0.3012266725046423,0,0,0.37937244667586123,0
1234,1,0.8107429300390778,1,1,0.8390924206510793,1,1,0.5730301933067643,1,0,0.5445224239488057,1,0,0.36136331305300234,0,1,0.45078468387240667,0
1235,0,0.4825970411307927,1,0,0.40737843040982546,0,0,0.5626044781421605,1,0,0.3885951601397158,0,0,0.2797975079130137,0,0,0.4878225374351816,0
